short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate
sage_unsup	WG	12.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000
sage_unsup	Cliq	16.000000	4000	PAU	8	False	2.216293	19.73	0.003369	0.008234	0.006093	0.007570	0.000000	0.000000	100.000000	0.000000	0.000000	141.347424	nan	nan	1.070000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	16.000000	4000	PAU	8	False	1.823866	22.66	0.003431	0.005172	0.005938	0.000074	0.004410	0.000000	12.811222	87.188778	0.000000	1852.433476	211.546468	nan	0.137080	0.932920	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	16.000000	4000	PAU	8	False	5.797554	18.19	0.003355	0.035598	0.007374	0.035038	0.000000	0.000000	100.000000	0.000000	0.000000	30.538273	nan	nan	1.070000	0.000000	0.000000	0.612968	0.000000	0.387032	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseRep	16.000000	4000	PAU	8	False	5.815874	21.25	0.003417	0.035756	0.007300	0.002972	0.000000	0.035172	60.983134	0.000000	39.016866	219.555697	nan	11.869682	0.652520	0.000000	0.417480	0.612967	0.000000	0.387033	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseColl	16.000000	4000	PAU	8	False	1.612870	22.75	0.003431	0.003641	0.005798	0.000190	0.002816	0.000556	43.845831	55.756243	0.397926	2469.212582	211.857882	7.657936	0.469150	0.596592	0.004258	0.439770	0.558693	0.001537	0.159477	0.710241	0.869717
sage_unsup	Coll	16.000000	4000	PAU	8	False	2.089569	19.71	0.003373	0.006691	0.006604	0.006092	0.000000	0.000000	100.000000	0.000000	0.000000	175.640184	nan	nan	1.070000	0.000000	0.000000	0.470322	0.524324	0.005354	0.159965	0.634920	0.794885
sage_unsup	WG	16.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000
sage_unsup	Cliq	20.000000	4000	PAU	8	False	2.222854	21.48	0.003369	0.008273	0.006091	0.007610	0.000000	0.000000	100.000000	0.000000	0.000000	140.604468	nan	nan	1.070000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	20.000000	4000	PAU	8	False	1.821619	24.91	0.003457	0.005172	0.005897	0.000070	0.004410	0.000000	12.802096	87.197904	0.000000	1956.891741	211.568612	nan	0.136982	0.933018	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	20.000000	4000	PAU	8	False	5.089759	20.31	0.003355	0.029577	0.007751	0.028974	0.000000	0.000000	100.000000	0.000000	0.000000	36.929661	nan	nan	1.070000	0.000000	0.000000	0.681103	0.000000	0.318897	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseRep	20.000000	4000	PAU	8	False	5.102927	23.39	0.003440	0.029787	0.007570	0.003038	0.000000	0.029154	67.740581	0.000000	32.259419	238.585984	nan	11.839740	0.724824	0.000000	0.345176	0.681024	0.000000	0.318976	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseColl	20.000000	4000	PAU	8	False	1.582018	24.89	0.003433	0.003378	0.005824	0.000053	0.002674	0.000073	47.538804	52.431367	0.029830	9597.456590	209.803899	4.372270	0.508665	0.561016	0.000319	0.476947	0.522835	0.000218	0.199685	0.795966	0.995650
sage_unsup	Coll	20.000000	4000	PAU	8	False	2.017800	21.84	0.003348	0.006093	0.006661	0.005498	0.000000	0.000000	100.000000	0.000000	0.000000	194.616224	nan	nan	1.070000	0.000000	0.000000	0.563068	0.433869	0.003063	0.199889	0.636304	0.836193
sage_unsup	WG	20.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000
sage_unsup	Cliq	25.000000	4000	PAU	8	False	2.213953	24.37	0.003351	0.008249	0.006068	0.007587	0.000000	0.000000	100.000000	0.000000	0.000000	141.030710	nan	nan	1.070000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	25.000000	4000	PAU	8	False	1.833681	27.52	0.003450	0.005176	0.005987	0.000075	0.004409	0.000000	12.793881	87.206119	0.000000	1825.260404	211.636532	nan	0.136895	0.933105	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	25.000000	4000	PAU	8	False	4.321084	22.89	0.003370	0.023573	0.007585	0.022895	0.000000	0.000000	100.000000	0.000000	0.000000	46.735095	nan	nan	1.070000	0.000000	0.000000	0.751053	0.000000	0.248947	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseRep	25.000000	4000	PAU	8	False	4.353533	25.91	0.003430	0.023678	0.007680	0.003219	0.000000	0.022970	74.709769	0.000000	25.290231	248.336294	nan	11.780821	0.799395	0.000000	0.270605	0.751145	0.000000	0.248855	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseColl	25.000000	4000	PAU	8	False	1.549736	27.11	0.003441	0.003121	0.005823	0.000153	0.002323	0.000000	53.666216	46.333784	0.000000	3753.127553	213.418633	nan	0.574229	0.495771	0.000000	0.553223	0.446777	0.000000	0.249255	0.750745	1.000000
sage_unsup	Coll	25.000000	4000	PAU	8	False	1.870871	24.46	0.003359	0.004943	0.006618	0.004345	0.000000	0.000000	100.000000	0.000000	0.000000	246.260069	nan	nan	1.070000	0.000000	0.000000	0.651434	0.348055	0.000512	0.249634	0.661400	0.911034
sage_unsup	WG	25.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000
sage_unsup	Cliq	40.000000	4000	PAU	8	False	2.213989	32.40	0.003368	0.008233	0.006082	0.007571	0.000000	0.000000	100.000000	0.000000	0.000000	141.328754	nan	nan	1.070000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	40.000000	4000	PAU	8	False	1.826950	35.47	0.003461	0.005176	0.005926	0.000071	0.004415	0.000000	12.798445	87.201555	0.000000	1928.779710	211.337857	nan	0.136943	0.933057	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	40.000000	4000	PAU	8	False	2.881795	31.43	0.003378	0.012775	0.006859	0.012159	0.000000	0.000000	100.000000	0.000000	0.000000	88.000658	nan	nan	1.070000	0.000000	0.000000	0.888949	0.000000	0.111051	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseRep	40.000000	4000	PAU	8	False	2.759130	34.46	0.003468	0.011445	0.007121	0.001524	0.000000	0.010801	88.494816	0.000000	11.505184	621.321871	nan	11.397599	0.946895	0.000000	0.123105	0.888906	0.000000	0.111094	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseColl	40.000000	4000	PAU	8	False	1.459566	35.48	0.003463	0.002323	0.005873	0.000220	0.001466	0.000000	73.587179	26.412821	0.000000	3579.012784	192.781165	nan	0.787383	0.282617	0.000000	0.724443	0.275557	0.000000	0.399906	0.600094	1.000000
sage_unsup	Coll	40.000000	4000	PAU	8	False	1.742881	32.44	0.003385	0.004180	0.006342	0.003575	0.000000	0.000000	100.000000	0.000000	0.000000	299.300699	nan	nan	1.070000	0.000000	0.000000	0.767967	0.232033	0.000000	0.399620	0.599441	0.999061
sage_unsup	WG	40.000000	4000	PAU	8	False	2.088733	22.80	0.003349	0.006748	0.006578	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.400000	0	0.400000
sage_unsup	Cliq	1.000000	2000	CF	8	False	7.057006	9.46	0.001977	0.046436	0.008000	0.046075	0.000000	0.000000	100.000000	0.000000	0.000000	25.610418	nan	nan	1.180000	0.000000	0.000000	0.067112	0.469783	0.463105	0.010000	0.070000	0.080000
sage_unsup	MPSPhaseCliq	1.000000	2000	CF	8	False	7.052737	12.73	0.003097	0.046378	0.008025	0.000219	0.003093	0.045994	7.064076	46.571363	46.364561	383.847032	179.178538	11.995875	0.084062	0.554199	0.551738	0.067107	0.469751	0.463141	0.010000	0.070000	0.080000
sage_unsup	Rep	1.000000	2000	CF	8	False	11.870634	9.36	0.001967	0.084393	0.008575	0.084122	0.000000	0.000000	100.000000	0.000000	0.000000	14.146121	nan	nan	1.190000	0.000000	0.000000	0.153726	0.000000	0.846274	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseRep	1.000000	2000	CF	8	False	11.880695	12.64	0.002020	0.084432	0.008552	0.005826	0.000000	0.084142	15.966387	0.000000	84.033613	32.612427	nan	11.884671	0.190000	0.000000	1.000000	0.153713	0.000000	0.846287	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseColl	1.000000	2000	CF	8	False	7.190090	12.52	0.002062	0.047757	0.007638	0.000459	0.002827	0.047371	6.954930	45.326451	47.718619	180.313011	190.797582	11.987325	0.082764	0.539385	0.567852	0.052722	0.470498	0.476780	0.009993	0.069169	0.079162
sage_unsup	Coll	1.000000	2000	CF	8	False	7.219894	9.46	0.001968	0.048373	0.007387	0.048015	0.000000	0.000000	100.000000	0.000000	0.000000	24.783922	nan	nan	1.190000	0.000000	0.000000	0.050216	0.467776	0.482007	0.009980	0.069083	0.079063
sage_unsup	WG	1.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000
sage_unsup	Cliq	2.000000	2000	CF	8	False	4.394424	10.22	0.001965	0.026966	0.006187	0.026586	0.000000	0.000000	100.000000	0.000000	0.000000	44.760400	nan	nan	1.190000	0.000000	0.000000	0.091876	0.643133	0.264991	0.020000	0.140000	0.160000
sage_unsup	MPSPhaseCliq	2.000000	2000	CF	8	False	4.398793	13.27	0.002043	0.026925	0.006181	0.000336	0.004058	0.026520	8.769200	64.284296	26.946504	307.965960	186.928213	11.989772	0.103477	0.758555	0.317969	0.091873	0.643112	0.265015	0.020000	0.140000	0.160000
sage_unsup	Rep	2.000000	2000	CF	8	False	10.884539	10.21	0.001982	0.075577	0.009469	0.075277	0.000000	0.000000	100.000000	0.000000	0.000000	15.808281	nan	nan	1.190000	0.000000	0.000000	0.241992	0.000000	0.758008	0.020000	0.000000	0.020000
sage_unsup	MPSPhaseRep	2.000000	2000	CF	8	False	10.880868	13.05	0.002057	0.075590	0.009359	0.005941	0.000000	0.075271	24.419807	0.000000	75.580193	48.913601	nan	11.948882	0.290596	0.000000	0.899404	0.241962	0.000000	0.758038	0.020000	0.000000	0.020000
sage_unsup	MPSPhaseColl	2.000000	2000	CF	8	False	4.473399	13.28	0.002040	0.027732	0.005997	0.000439	0.003963	0.027326	8.722027	63.527873	27.750099	234.441735	189.156928	11.983136	0.102920	0.749629	0.327451	0.095584	0.631406	0.273010	0.019991	0.138831	0.158822
sage_unsup	Coll	2.000000	2000	CF	8	False	4.516118	10.20	0.001979	0.028450	0.005652	0.028069	0.000000	0.000000	100.000000	0.000000	0.000000	42.395525	nan	nan	1.190000	0.000000	0.000000	0.099839	0.620447	0.279714	0.019829	0.139550	0.159379
sage_unsup	WG	2.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000
sage_unsup	Cliq	4.000000	2000	CF	8	False	2.682611	11.70	0.001962	0.015193	0.004266	0.014797	0.000000	0.000000	100.000000	0.000000	0.000000	80.421707	nan	nan	1.190000	0.000000	0.000000	0.113786	0.796505	0.089708	0.040000	0.280000	0.320000
sage_unsup	MPSPhaseCliq	4.000000	2000	CF	8	False	2.050800	14.77	0.002026	0.009665	0.004675	0.000275	0.004898	0.009243	10.958190	79.670948	9.370862	470.205966	191.938993	11.963234	0.129307	0.940117	0.110576	0.113790	0.796532	0.089678	0.040000	0.280000	0.320000
sage_unsup	Rep	4.000000	2000	CF	8	False	9.263474	11.27	0.001976	0.063035	0.009048	0.062701	0.000000	0.000000	100.000000	0.000000	0.000000	18.978964	nan	nan	1.190000	0.000000	0.000000	0.368338	0.000000	0.631662	0.040000	0.000000	0.040000
sage_unsup	MPSPhaseRep	4.000000	2000	CF	8	False	9.267028	14.34	0.002054	0.063024	0.009025	0.006142	0.000000	0.062666	36.946888	0.000000	63.053112	71.583844	nan	11.973511	0.439668	0.000000	0.750332	0.368382	0.000000	0.631618	0.040000	0.000000	0.040000
sage_unsup	MPSPhaseColl	4.000000	2000	CF	8	False	2.097197	14.77	0.002059	0.010091	0.004572	0.000330	0.004835	0.009670	11.690848	78.588662	9.720490	421.579072	193.424008	11.962133	0.139121	0.935205	0.115674	0.116675	0.789307	0.094019	0.039992	0.279330	0.319322
sage_unsup	Coll	4.000000	2000	CF	8	False	2.733568	11.71	0.001969	0.015561	0.004315	0.015160	0.000000	0.000000	100.000000	0.000000	0.000000	77.836412	nan	nan	1.180000	0.000000	0.000000	0.119710	0.784792	0.095498	0.039611	0.279469	0.319080
sage_unsup	WG	4.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000
sage_unsup	Cliq	8.000000	2000	CF	8	False	2.051419	14.71	0.001970	0.010119	0.004284	0.009716	0.000000	0.000000	100.000000	0.000000	0.000000	122.478386	nan	nan	1.190000	0.000000	0.000000	0.123783	0.866482	0.009735	0.080000	0.560000	0.640000
sage_unsup	MPSPhaseCliq	8.000000	2000	CF	8	False	1.557626	17.78	0.002032	0.005799	0.004595	0.000256	0.005119	0.001407	12.159031	86.440678	1.400291	560.455322	199.257668	11.743737	0.143477	1.020000	0.016523	0.123782	0.866476	0.009741	0.080000	0.560000	0.640000
sage_unsup	Rep	8.000000	2000	CF	8	False	7.041545	13.83	0.001964	0.046376	0.007950	0.046020	0.000000	0.000000	100.000000	0.000000	0.000000	25.641026	nan	nan	1.180000	0.000000	0.000000	0.536933	0.000000	0.463067	0.080000	0.000000	0.080000
sage_unsup	MPSPhaseRep	8.000000	2000	CF	8	False	7.052022	16.89	0.002048	0.046380	0.007960	0.006298	0.000000	0.045997	53.253277	0.000000	46.746723	99.775909	nan	11.992333	0.628389	0.000000	0.551611	0.536865	0.000000	0.463135	0.080000	0.000000	0.080000
sage_unsup	MPSPhaseColl	8.000000	2000	CF	8	False	1.548982	17.77	0.002034	0.005550	0.004761	0.000253	0.004879	0.001603	17.518218	80.898766	1.583016	823.979434	197.314063	11.751647	0.208467	0.962695	0.018838	0.170242	0.817963	0.011795	0.079382	0.534647	0.614028
sage_unsup	Coll	8.000000	2000	CF	8	False	2.028322	14.72	0.001960	0.009542	0.004689	0.009146	0.000000	0.000000	100.000000	0.000000	0.000000	130.111524	nan	nan	1.190000	0.000000	0.000000	0.198996	0.788558	0.012446	0.079445	0.526392	0.605837
sage_unsup	WG	8.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000
sage_unsup	Cliq	12.000000	2000	CF	8	False	1.945500	17.21	0.001970	0.009394	0.004163	0.008928	0.000000	0.000000	100.000000	0.000000	0.000000	132.168459	nan	nan	1.180000	0.000000	0.000000	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	MPSPhaseCliq	12.000000	2000	CF	8	False	1.467235	20.27	0.002041	0.005519	0.004163	0.000104	0.004925	0.000115	11.765095	88.135593	0.099311	1334.885817	211.167513	10.190217	0.138828	1.040000	0.001172	0.125000	0.875000	0.000000	0.120000	0.840000	0.960000
sage_unsup	Rep	12.000000	2000	CF	8	False	5.517754	16.33	0.001968	0.035166	0.006959	0.034749	0.000000	0.000000	100.000000	0.000000	0.000000	33.957812	nan	nan	1.180000	0.000000	0.000000	0.651324	0.000000	0.348676	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseRep	12.000000	2000	CF	8	False	5.532987	19.40	0.002043	0.035188	0.006993	0.006357	0.000000	0.034746	64.676576	0.000000	35.323424	120.054050	nan	11.996098	0.763184	0.000000	0.416816	0.651207	0.000000	0.348793	0.120000	0.000000	0.120000
sage_unsup	MPSPhaseColl	12.000000	2000	CF	8	False	1.317361	20.27	0.002040	0.004172	0.004322	0.000179	0.003568	0.000776	39.183134	60.066800	0.750066	2604.912273	200.334900	11.502295	0.466279	0.714795	0.008926	0.391136	0.605645	0.003220	0.119999	0.631883	0.751882
sage_unsup	Coll	12.000000	2000	CF	8	False	1.863319	17.22	0.001959	0.007797	0.005133	0.007401	0.000000	0.000000	100.000000	0.000000	0.000000	159.437914	nan	nan	1.180000	0.000000	0.000000	0.433537	0.559676	0.006787	0.119692	0.564211	0.683903
sage_unsup	WG	12.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000
sage_unsup	Cliq	16.000000	2000	CF	8	False	1.946358	19.93	0.001970	0.009411	0.004140	0.008928	0.000000	0.000000	100.000000	0.000000	0.000000	133.288530	nan	nan	1.190000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	16.000000	2000	CF	8	False	1.455870	23.00	0.002040	0.005513	0.004103	0.000101	0.004907	0.000000	12.605042	87.394958	0.000000	1485.148487	211.942123	nan	0.150000	1.040000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	16.000000	2000	CF	8	False	4.376324	18.96	0.001962	0.026913	0.006100	0.026534	0.000000	0.000000	100.000000	0.000000	0.000000	44.848119	nan	nan	1.190000	0.000000	0.000000	0.734908	0.000000	0.265092	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseRep	16.000000	2000	CF	8	False	4.405136	22.04	0.002069	0.026923	0.006193	0.006234	0.000000	0.026502	73.275013	0.000000	26.724987	139.873702	nan	12.000126	0.871973	0.000000	0.318027	0.734987	0.000000	0.265013	0.160000	0.000000	0.160000
sage_unsup	MPSPhaseColl	16.000000	2000	CF	8	False	1.223366	22.79	0.002037	0.003608	0.004105	0.000152	0.003018	0.000306	47.497866	52.227219	0.274915	3718.582956	205.932375	10.691125	0.565225	0.621504	0.003271	0.473967	0.526033	0.000000	0.159794	0.729455	0.889249
sage_unsup	Coll	16.000000	2000	CF	8	False	1.776901	19.71	0.001973	0.007295	0.004903	0.006899	0.000000	0.000000	100.000000	0.000000	0.000000	171.039281	nan	nan	1.180000	0.000000	0.000000	0.569752	0.427461	0.002787	0.158448	0.609820	0.768268
sage_unsup	WG	16.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000
sage_unsup	Cliq	20.000000	2000	CF	8	False	1.945482	22.43	0.001974	0.009392	0.004161	0.008907	0.000000	0.000000	100.000000	0.000000	0.000000	132.480072	nan	nan	1.180000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	20.000000	2000	CF	8	False	1.460914	25.28	0.002037	0.005514	0.004115	0.000103	0.004906	0.000000	12.605042	87.394958	0.000000	1456.310652	211.985324	nan	0.150000	1.040000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	20.000000	2000	CF	8	False	3.584095	21.48	0.001979	0.021247	0.005407	0.020840	0.000000	0.000000	100.000000	0.000000	0.000000	57.101727	nan	nan	1.190000	0.000000	0.000000	0.797883	0.000000	0.202117	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseRep	20.000000	2000	CF	8	False	3.558016	24.54	0.002044	0.020791	0.005589	0.006219	0.000000	0.020324	79.344048	0.000000	20.655952	150.548282	nan	11.992730	0.936260	0.000000	0.243740	0.797806	0.000000	0.202194	0.200000	0.000000	0.200000
sage_unsup	MPSPhaseColl	20.000000	2000	CF	8	False	1.190247	25.28	0.002031	0.003347	0.004122	0.000190	0.002692	0.000000	52.200138	47.799862	0.000000	3269.377056	211.299539	nan	0.621182	0.568818	0.000000	0.517186	0.482814	0.000000	0.199326	0.800674	1.000000
sage_unsup	Coll	20.000000	2000	CF	8	False	1.643410	22.22	0.001975	0.006220	0.004912	0.005822	0.000000	0.000000	100.000000	0.000000	0.000000	202.679492	nan	nan	1.180000	0.000000	0.000000	0.659881	0.339713	0.000407	0.199763	0.659054	0.858816
sage_unsup	WG	20.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000
sage_unsup	Cliq	25.000000	2000	CF	8	False	1.942690	25.56	0.001975	0.009366	0.004163	0.008883	0.000000	0.000000	100.000000	0.000000	0.000000	132.838005	nan	nan	1.180000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	25.000000	2000	CF	8	False	1.466442	28.62	0.002059	0.005516	0.004130	0.000102	0.004908	0.000000	12.605042	87.394958	0.000000	1470.588217	211.898941	nan	0.150000	1.040000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	25.000000	2000	CF	8	False	2.901174	24.60	0.001980	0.016275	0.004915	0.015813	0.000000	0.000000	100.000000	0.000000	0.000000	74.622146	nan	nan	1.180000	0.000000	0.000000	0.855817	0.000000	0.144183	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseRep	25.000000	2000	CF	8	False	2.791077	27.66	0.002048	0.015193	0.005055	0.005832	0.000000	0.014614	85.157905	0.000000	14.842095	172.301660	nan	11.984174	1.004863	0.000000	0.175137	0.855816	0.000000	0.144184	0.250000	0.000000	0.250000
sage_unsup	MPSPhaseColl	25.000000	2000	CF	8	False	1.130448	28.64	0.002056	0.002771	0.004154	0.000239	0.002075	0.000000	62.802816	37.197184	0.000000	3127.002157	213.323607	nan	0.747354	0.442646	0.000000	0.630084	0.369916	0.000000	0.249805	0.750195	1.000000
sage_unsup	Coll	25.000000	2000	CF	8	False	1.616745	25.34	0.001964	0.006199	0.004735	0.005784	0.000000	0.000000	100.000000	0.000000	0.000000	204.011065	nan	nan	1.180000	0.000000	0.000000	0.669115	0.330885	0.000000	0.247707	0.711314	0.959021
sage_unsup	WG	25.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000
sage_unsup	Cliq	40.000000	2000	CF	8	False	1.949507	34.73	0.001994	0.009396	0.004159	0.008911	0.000000	0.000000	100.000000	0.000000	0.000000	133.542812	nan	nan	1.190000	0.000000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	MPSPhaseCliq	40.000000	2000	CF	8	False	1.460195	37.81	0.002056	0.005516	0.004091	0.000102	0.004909	0.000000	11.864407	88.135593	0.000000	1372.549001	211.855775	nan	0.140000	1.040000	0.000000	0.125000	0.875000	0.000000	0.125000	0.875000	1.000000
sage_unsup	Rep	40.000000	2000	CF	8	False	1.811888	34.23	0.001984	0.008181	0.004291	0.007757	0.000000	0.000000	100.000000	0.000000	0.000000	153.409823	nan	nan	1.190000	0.000000	0.000000	0.947970	0.000000	0.052030	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseRep	40.000000	2000	CF	8	False	1.656532	37.31	0.002046	0.006442	0.004713	0.004270	0.000000	0.005529	94.417869	0.000000	5.582131	260.920576	nan	11.913391	1.114131	0.000000	0.065869	0.947994	0.000000	0.052006	0.400000	0.000000	0.400000
sage_unsup	MPSPhaseColl	40.000000	2000	CF	8	False	1.092565	37.81	0.002062	0.002426	0.004203	0.000529	0.001457	0.000000	81.621590	18.378410	0.000000	1820.670634	148.843675	nan	0.963135	0.216865	0.000000	0.820506	0.179494	0.000000	0.399849	0.600151	1.000000
sage_unsup	Coll	40.000000	2000	CF	8	False	1.364828	34.95	0.001980	0.004535	0.004378	0.004128	0.000000	0.000000	100.000000	0.000000	0.000000	288.275194	nan	nan	1.190000	0.000000	0.000000	0.869783	0.130217	0.000000	0.399977	0.600023	1.000000
sage_unsup	WG	40.000000	2000	CF	8	False	1.549348	23.62	0.001977	0.005475	0.004903	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.400000	0	0.400000
sage_unsup	Cliq	1.000000	4000	CF	8	False	13.511451	11.40	0.003552	0.090494	0.014004	0.089941	0.000000	0.000000	100.000000	0.000000	0.000000	24.571664	nan	nan	2.210000	0.000000	0.000000	0.064237	0.449657	0.486107	0.010000	0.070000	0.080000
sage_unsup	MPSPhaseCliq	1.000000	4000	CF	8	False	13.519668	14.54	0.003673	0.090467	0.013979	0.000327	0.005157	0.089881	6.261047	44.870175	48.868778	423.147219	192.288319	12.015888	0.138369	0.991631	1.080000	0.064236	0.449649	0.486116	0.010000	0.070000	0.080000
sage_unsup	Rep	1.000000	4000	CF	8	False	22.301200	10.85	0.003566	0.160958	0.013849	0.160569	0.000000	0.000000	100.000000	0.000000	0.000000	13.763553	nan	nan	2.210000	0.000000	0.000000	0.134145	0.000000	0.865855	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseRep	1.000000	4000	CF	8	False	22.312564	14.44	0.003647	0.160993	0.013822	0.008188	0.000000	0.160584	13.574661	0.000000	86.425339	36.638984	nan	11.894087	0.300000	0.000000	1.910000	0.134148	0.000000	0.865852	0.010000	0.000000	0.010000
sage_unsup	MPSPhaseColl	1.000000	4000	CF	8	False	13.817613	14.44	0.003643	0.093489	0.013364	0.000893	0.004963	0.092909	6.395380	43.378376	50.226244	158.273114	193.161819	11.947174	0.141338	0.958662	1.110000	0.076771	0.421338	0.501891	0.009964	0.068912	0.078876
sage_unsup	Coll	1.000000	4000	CF	8	False	13.824836	11.04	0.003555	0.093721	0.013282	0.093170	0.000000	0.000000	100.000000	0.000000	0.000000	23.720082	nan	nan	2.210000	0.000000	0.000000	0.075350	0.421344	0.503306	0.009941	0.068815	0.078755
sage_unsup	WG	1.000000	4000	CF	8	False	2.749784	28.88	0.003565	0.010217	0.008176	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000
sage_unsup	Cliq	2.000000	4000	CF	8	False	8.397039	12.12	0.003548	0.052801	0.010778	0.052211	0.000000	0.000000	100.000000	0.000000	0.000000	42.328245	nan	nan	2.210000	0.000000	0.000000	0.089834	0.628841	0.281325	0.020000	0.140000	0.160000
