short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	coll_cache:solve_time
sage_unsup	MPSPhaseColl	8.000000	8000	PAU	8	True	20.671717	18.83	0.014656	0.119558	0.031351	0.006986	0.011966	0.116147	20.090248	59.605911	20.303841	58.378476	101.119840	3.548675	0.407832	1.210000	0.412168	0.223874	0.575175	0.200952	0.079816	0.234601	0.314417	24.980000
sage_unsup	Coll	8.000000	8000	PAU	8	True	16.277856	16.78	0.014535	0.090428	0.025210	0.087104	0.000000	0.000000	100.000000	0.000000	0.000000	23.305474	nan	nan	2.030000	0.000000	0.000000	0.196702	0.609337	0.193961	0.079954	0.239038	0.318992	8.390000
sage_unsup	WG	8.000000	8000	PAU	8	True	10.487885	25.42	0.014652	0.031858	0.036875	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000	None
sage_unsup	Cliq	12.000000	8000	PAU	8	True	11.880315	17.92	0.014498	0.056323	0.024129	0.052738	0.000000	0.000000	100.000000	0.000000	0.000000	38.492169	nan	nan	2.030000	0.000000	0.000000	0.231700	0.695100	0.073201	0.120000	0.360000	0.480000	None
sage_unsup	Rep	12.000000	8000	PAU	8	True	33.917307	18.17	0.014545	0.224886	0.031764	0.221750	0.000000	0.000000	100.000000	0.000000	0.000000	9.154453	nan	nan	2.030000	0.000000	0.000000	0.513689	0.000000	0.486311	0.120000	0.000000	0.120000	None
sage_unsup	MPSPhaseColl	12.000000	8000	PAU	8	True	11.709994	22.99	0.014670	0.051381	0.027505	0.007839	0.013862	0.047727	23.281635	68.472906	8.245459	60.290495	100.274131	3.507088	0.472617	1.390000	0.167383	0.215094	0.704402	0.080504	0.118759	0.353585	0.472344	29.420000
sage_unsup	Coll	12.000000	8000	PAU	8	True	12.143827	18.80	0.014554	0.057949	0.024585	0.054371	0.000000	0.000000	100.000000	0.000000	0.000000	37.336080	nan	nan	2.030000	0.000000	0.000000	0.280159	0.640647	0.079194	0.119873	0.354589	0.474462	31.970000
sage_unsup	WG	12.000000	8000	PAU	8	True	10.487885	25.42	0.014652	0.031858	0.036875	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000	None
sage_unsup	Cliq	16.000000	8000	PAU	8	True	9.753463	22.04	0.014486	0.039197	0.024307	0.035601	0.000000	0.000000	100.000000	0.000000	0.000000	57.020870	nan	nan	2.030000	0.000000	0.000000	0.243651	0.730954	0.025394	0.160000	0.480000	0.640000	None
sage_unsup	Rep	16.000000	8000	PAU	8	True	28.419556	21.53	0.014400	0.181155	0.031539	0.178189	0.000000	0.000000	100.000000	0.000000	0.000000	11.392398	nan	nan	2.030000	0.000000	0.000000	0.597565	0.000000	0.402435	0.160000	0.000000	0.160000	None
sage_unsup	MPSPhaseColl	16.000000	8000	PAU	8	True	7.527829	22.99	0.014741	0.021705	0.023653	0.002716	0.014744	0.016893	25.115937	71.921182	2.962881	187.722208	99.023332	3.560438	0.509854	1.460000	0.060146	0.240077	0.732129	0.027794	0.159823	0.472512	0.632335	105.340000
sage_unsup	Coll	16.000000	8000	PAU	8	True	9.797379	22.04	0.014576	0.039388	0.024338	0.035779	0.000000	0.000000	100.000000	0.000000	0.000000	56.737192	nan	nan	2.030000	0.000000	0.000000	0.253675	0.718520	0.027805	0.159329	0.473333	0.632663	113.870000
sage_unsup	WG	16.000000	8000	PAU	8	True	10.487885	25.42	0.014652	0.031858	0.036875	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000	None
sage_unsup	Cliq	20.000000	8000	PAU	8	True	8.977613	25.00	0.014592	0.032045	0.025090	0.028482	0.000000	0.000000	100.000000	0.000000	0.000000	71.273085	nan	nan	2.030000	0.000000	0.000000	0.248408	0.745223	0.006369	0.200000	0.600000	0.800000	None
sage_unsup	Rep	20.000000	8000	PAU	8	True	23.919936	23.61	0.014470	0.145099	0.031748	0.141921	0.000000	0.000000	100.000000	0.000000	0.000000	14.303732	nan	nan	2.030000	0.000000	0.000000	0.667513	0.000000	0.332487	0.200000	0.000000	0.200000	None
sage_unsup	MPSPhaseColl	20.000000	8000	PAU	8	True	7.652542	24.20	0.014721	0.022683	0.023693	0.001465	0.017572	0.009999	35.741225	62.561576	1.697198	495.253840	72.274072	3.445657	0.725547	1.270000	0.034453	0.358283	0.626502	0.015216	0.199195	0.531649	0.730844	68.200000
sage_unsup	Coll	20.000000	8000	PAU	8	True	8.759444	24.15	0.014615	0.030806	0.024607	0.027225	0.000000	0.000000	100.000000	0.000000	0.000000	74.563820	nan	nan	2.030000	0.000000	0.000000	0.374807	0.611014	0.014179	0.199303	0.523811	0.723115	105.000000
sage_unsup	WG	20.000000	8000	PAU	8	True	10.487885	25.42	0.014652	0.031858	0.036875	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000	None
sage_unsup	Cliq	25.000000	8000	PAU	8	True	8.668412	26.77	0.014525	0.030647	0.024173	0.027090	0.000000	0.000000	100.000000	0.000000	0.000000	74.935401	nan	nan	2.030000	0.000000	0.000000	0.250000	0.750000	0.000000	0.250000	0.750000	1.000000	None
sage_unsup	Rep	25.000000	8000	PAU	8	True	19.389764	24.18	0.014439	0.109647	0.030931	0.106171	0.000000	0.000000	100.000000	0.000000	0.000000	19.120099	nan	nan	2.030000	0.000000	0.000000	0.739632	0.000000	0.260368	0.250000	0.000000	0.250000	None
sage_unsup	MPSPhaseColl	25.000000	8000	PAU	8	True	7.472747	30.71	0.014534	0.021825	0.023353	0.002246	0.016006	0.006830	50.474330	48.399015	1.126655	456.201650	61.383231	3.348623	1.024629	0.982500	0.022871	0.500372	0.489947	0.009681	0.248259	0.537314	0.785573	39.880000
sage_unsup	Coll	25.000000	8000	PAU	8	True	8.039370	28.66	0.014465	0.025541	0.024118	0.022012	0.000000	0.000000	100.000000	0.000000	0.000000	92.222424	nan	nan	2.030000	0.000000	0.000000	0.531177	0.459970	0.008853	0.248223	0.526411	0.774634	63.510000
sage_unsup	WG	25.000000	8000	PAU	8	True	10.487885	25.42	0.014652	0.031858	0.036875	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000	None
sage_unsup	Cliq	1.000000	2000	CF	8	True	24.855021	10.62	0.004630	0.172854	0.021365	0.171958	0.000000	0.000000	100.000000	0.000000	0.000000	6.920294	nan	nan	1.190000	0.000000	0.000000	0.092069	0.276207	0.631724	0.010000	0.030000	0.040000	None
sage_unsup	Rep	1.000000	2000	CF	8	True	32.697469	11.14	0.004584	0.236957	0.020019	0.236317	0.000000	0.000000	100.000000	0.000000	0.000000	5.035609	nan	nan	1.190000	0.000000	0.000000	0.153720	0.000000	0.846280	0.010000	0.000000	0.010000	None
sage_unsup	MPSPhaseColl	1.000000	2000	CF	8	True	25.364705	12.13	0.004752	0.177374	0.020514	0.001779	0.003207	0.176445	9.714745	24.432937	65.852317	64.983400	90.661663	4.441285	0.115605	0.290752	0.783643	0.093111	0.247019	0.659870	0.009971	0.026127	0.036098	12.170000
sage_unsup	Coll	1.000000	2000	CF	8	True	26.193788	10.00	0.004580	0.183546	0.021420	0.182685	0.000000	0.000000	100.000000	0.000000	0.000000	6.513945	nan	nan	1.190000	0.000000	0.000000	0.092938	0.242190	0.664872	0.009980	0.026180	0.036160	11.530000
sage_unsup	WG	1.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000	None
sage_unsup	Cliq	2.000000	2000	CF	8	True	17.921433	10.75	0.004654	0.121834	0.016713	0.120851	0.000000	0.000000	100.000000	0.000000	0.000000	9.764090	nan	nan	1.180000	0.000000	0.000000	0.134206	0.402619	0.463175	0.020000	0.060000	0.080000	None
sage_unsup	Rep	2.000000	2000	CF	8	True	29.851969	10.01	0.004750	0.212476	0.021554	0.211655	0.000000	0.000000	100.000000	0.000000	0.000000	5.622357	nan	nan	1.190000	0.000000	0.000000	0.241927	0.000000	0.758073	0.020000	0.000000	0.020000	None
sage_unsup	MPSPhaseColl	2.000000	2000	CF	8	True	19.357180	11.62	0.004692	0.130858	0.018908	0.002352	0.004722	0.129844	13.301766	38.300945	48.397289	67.300602	96.522925	4.435536	0.158291	0.455781	0.575928	0.113172	0.403140	0.483688	0.019973	0.059391	0.079364	14.000000
sage_unsup	Coll	2.000000	2000	CF	8	True	19.321518	10.68	0.004634	0.133408	0.016417	0.132445	0.000000	0.000000	100.000000	0.000000	0.000000	8.909359	nan	nan	1.180000	0.000000	0.000000	0.132839	0.365476	0.501685	0.019984	0.057029	0.077013	12.570000
sage_unsup	WG	2.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000	None
sage_unsup	Cliq	4.000000	2000	CF	8	True	10.427421	12.08	0.004560	0.064285	0.014592	0.063226	0.000000	0.000000	100.000000	0.000000	0.000000	18.821371	nan	nan	1.190000	0.000000	0.000000	0.183732	0.551197	0.265071	0.040000	0.120000	0.160000	None
sage_unsup	Rep	4.000000	2000	CF	8	True	24.810927	11.87	0.004556	0.172351	0.021509	0.171469	0.000000	0.000000	100.000000	0.000000	0.000000	6.940030	nan	nan	1.190000	0.000000	0.000000	0.368214	0.000000	0.631786	0.040000	0.000000	0.040000	None
sage_unsup	MPSPhaseColl	4.000000	2000	CF	8	True	12.455748	14.74	0.004805	0.080095	0.014797	0.004002	0.006480	0.078959	18.127134	52.724527	29.148339	53.901272	96.824363	4.392979	0.215713	0.627422	0.346865	0.179517	0.530969	0.289514	0.039984	0.119336	0.159320	19.490000
sage_unsup	Coll	4.000000	2000	CF	8	True	11.061268	12.68	0.004658	0.069065	0.014638	0.067993	0.000000	0.000000	100.000000	0.000000	0.000000	17.354728	nan	nan	1.180000	0.000000	0.000000	0.169631	0.549242	0.281128	0.039994	0.119338	0.159331	34.630000
sage_unsup	WG	4.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000	None
sage_unsup	Cliq	8.000000	2000	CF	8	True	6.103410	14.85	0.004553	0.033509	0.010771	0.032374	0.000000	0.000000	100.000000	0.000000	0.000000	36.449002	nan	nan	1.180000	0.000000	0.000000	0.227577	0.682730	0.089693	0.080000	0.240000	0.320000	None
sage_unsup	Rep	8.000000	2000	CF	8	True	17.977711	15.05	0.004566	0.120867	0.018297	0.119905	0.000000	0.000000	100.000000	0.000000	0.000000	9.924524	nan	nan	1.190000	0.000000	0.000000	0.536845	0.000000	0.463155	0.080000	0.000000	0.080000	None
sage_unsup	MPSPhaseColl	8.000000	2000	CF	8	True	5.428477	16.37	0.004743	0.027535	0.011204	0.004150	0.008166	0.026338	22.830226	67.576484	9.593290	65.464985	98.476629	4.334428	0.271680	0.804160	0.114160	0.253887	0.653365	0.092748	0.079957	0.239802	0.319759	19.960000
sage_unsup	Coll	8.000000	2000	CF	8	True	6.168666	14.22	0.004550	0.034142	0.010583	0.033007	0.000000	0.000000	100.000000	0.000000	0.000000	36.052958	nan	nan	1.190000	0.000000	0.000000	0.243294	0.661836	0.094870	0.079572	0.238892	0.318464	34.110000
sage_unsup	WG	8.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000	None
sage_unsup	Cliq	12.000000	2000	CF	8	True	4.742824	16.77	0.004551	0.022758	0.010567	0.021517	0.000000	0.000000	100.000000	0.000000	0.000000	54.840359	nan	nan	1.180000	0.000000	0.000000	0.242446	0.727338	0.030216	0.120000	0.360000	0.480000	None
sage_unsup	Rep	12.000000	2000	CF	8	True	13.536212	17.54	0.004513	0.087439	0.016264	0.086329	0.000000	0.000000	100.000000	0.000000	0.000000	13.784476	nan	nan	1.190000	0.000000	0.000000	0.651298	0.000000	0.348702	0.120000	0.000000	0.120000	None
sage_unsup	MPSPhaseColl	12.000000	2000	CF	8	True	3.394920	18.84	0.004685	0.011746	0.010650	0.002093	0.007914	0.010385	25.239175	70.991128	3.769697	142.294441	105.849799	4.283334	0.297822	0.837695	0.044482	0.251816	0.714306	0.033878	0.119914	0.353241	0.473154	75.930000
sage_unsup	Coll	12.000000	2000	CF	8	True	4.709443	16.76	0.004567	0.022554	0.010383	0.021315	0.000000	0.000000	100.000000	0.000000	0.000000	55.360075	nan	nan	1.180000	0.000000	0.000000	0.242624	0.724922	0.032455	0.119189	0.358567	0.477756	92.980000
sage_unsup	WG	12.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000	None
sage_unsup	Cliq	16.000000	2000	CF	8	True	4.246373	19.19	0.004533	0.018958	0.010408	0.017802	0.000000	0.000000	100.000000	0.000000	0.000000	66.846422	nan	nan	1.190000	0.000000	0.000000	0.247566	0.742699	0.009735	0.160000	0.480000	0.640000	None
sage_unsup	Rep	16.000000	2000	CF	8	True	10.273898	19.03	0.004594	0.062935	0.014645	0.061873	0.000000	0.000000	100.000000	0.000000	0.000000	19.232945	nan	nan	1.190000	0.000000	0.000000	0.734900	0.000000	0.265100	0.160000	0.000000	0.160000	None
sage_unsup	MPSPhaseColl	16.000000	2000	CF	8	True	3.138177	21.81	0.004640	0.009785	0.010618	0.000970	0.007611	0.005332	39.563091	58.563386	1.873523	485.361630	91.565405	4.181343	0.470801	0.696904	0.022295	0.390587	0.594606	0.014807	0.159979	0.427392	0.587371	70.650000
sage_unsup	Coll	16.000000	2000	CF	8	True	4.047171	19.76	0.004563	0.017025	0.010725	0.015867	0.000000	0.000000	100.000000	0.000000	0.000000	74.368186	nan	nan	1.180000	0.000000	0.000000	0.405527	0.580058	0.014415	0.159983	0.430432	0.590415	79.170000
sage_unsup	WG	16.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000	None
sage_unsup	Cliq	20.000000	2000	CF	8	True	4.028900	22.27	0.004539	0.017433	0.010207	0.016272	0.000000	0.000000	100.000000	0.000000	0.000000	73.131760	nan	nan	1.190000	0.000000	0.000000	0.249512	0.748537	0.001950	0.200000	0.600000	0.800000	None
sage_unsup	Rep	20.000000	2000	CF	8	True	8.209846	22.09	0.004595	0.048936	0.012085	0.047823	0.000000	0.000000	100.000000	0.000000	0.000000	24.674320	nan	nan	1.180000	0.000000	0.000000	0.797830	0.000000	0.202170	0.200000	0.000000	0.200000	None
sage_unsup	MPSPhaseColl	20.000000	2000	CF	8	True	3.275760	24.37	0.004696	0.010999	0.010461	0.001338	0.008472	0.003771	51.720884	46.985787	1.293330	459.998891	65.997505	4.081311	0.615479	0.559131	0.015391	0.517796	0.473047	0.009158	0.199902	0.476780	0.676683	52.900000
sage_unsup	Coll	20.000000	2000	CF	8	True	3.618363	22.83	0.004561	0.013524	0.010802	0.012382	0.000000	0.000000	100.000000	0.000000	0.000000	95.299628	nan	nan	1.180000	0.000000	0.000000	0.520362	0.470134	0.009504	0.199080	0.470588	0.669668	95.800000
sage_unsup	WG	20.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000	None
sage_unsup	Cliq	25.000000	2000	CF	8	True	3.953297	27.14	0.004560	0.016929	0.010087	0.015696	0.000000	0.000000	100.000000	0.000000	0.000000	75.178389	nan	nan	1.180000	0.000000	0.000000	0.250000	0.750000	0.000000	0.250000	0.750000	1.000000	None
sage_unsup	Rep	25.000000	2000	CF	8	True	6.741939	25.81	0.004590	0.038000	0.011319	0.036787	0.000000	0.000000	100.000000	0.000000	0.000000	32.348384	nan	nan	1.190000	0.000000	0.000000	0.855801	0.000000	0.144199	0.250000	0.000000	0.250000	None
sage_unsup	MPSPhaseColl	25.000000	2000	CF	8	True	3.318259	27.44	0.004712	0.011376	0.010359	0.001958	0.008238	0.002868	60.946527	38.146665	0.906808	370.410456	55.103825	3.762558	0.725264	0.453945	0.010791	0.631015	0.363438	0.005548	0.247561	0.506821	0.754382	32.010000
sage_unsup	Coll	25.000000	2000	CF	8	True	3.535633	26.00	0.004575	0.013237	0.010424	0.012104	0.000000	0.000000	100.000000	0.000000	0.000000	98.314607	nan	nan	1.190000	0.000000	0.000000	0.632972	0.361701	0.005327	0.249169	0.510644	0.759813	48.250000
sage_unsup	WG	25.000000	2000	CF	8	True	5.639525	26.89	0.004584	0.017917	0.022400	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000	None
sage_unsup	Cliq	1.000000	4000	CF	8	True	45.155622	11.18	0.008276	0.319534	0.033286	0.318050	0.000000	0.000000	100.000000	0.000000	0.000000	6.948593	nan	nan	2.210000	0.000000	0.000000	0.085837	0.257511	0.656651	0.010000	0.030000	0.040000	None
sage_unsup	Rep	1.000000	4000	CF	8	True	60.040100	14.34	0.008263	0.442710	0.029432	0.441686	0.000000	0.000000	100.000000	0.000000	0.000000	5.003555	nan	nan	2.210000	0.000000	0.000000	0.134147	0.000000	0.865853	0.010000	0.000000	0.010000	None
sage_unsup	MPSPhaseColl	1.000000	4000	CF	8	True	45.917269	16.56	0.008438	0.326571	0.032495	0.003184	0.005294	0.324996	8.022837	23.198883	68.778281	55.686146	96.844600	4.676981	0.177305	0.512695	1.520000	0.074200	0.238185	0.687615	0.009906	0.029202	0.039108	10.580000
sage_unsup	Coll	1.000000	4000	CF	8	True	47.553958	13.38	0.008275	0.341637	0.030555	0.340172	0.000000	0.000000	100.000000	0.000000	0.000000	6.496713	nan	nan	2.210000	0.000000	0.000000	0.089356	0.219045	0.691599	0.009980	0.028839	0.038820	9.150000
sage_unsup	WG	1.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000	None
sage_unsup	Cliq	2.000000	4000	CF	8	True	32.039119	14.05	0.008177	0.221082	0.027117	0.219457	0.000000	0.000000	100.000000	0.000000	0.000000	10.070310	nan	nan	2.210000	0.000000	0.000000	0.128455	0.385364	0.486182	0.020000	0.060000	0.080000	None
sage_unsup	Rep	2.000000	4000	CF	8	True	54.175665	14.03	0.008244	0.394006	0.031097	0.392705	0.000000	0.000000	100.000000	0.000000	0.000000	5.627634	nan	nan	2.210000	0.000000	0.000000	0.218777	0.000000	0.781223	0.020000	0.000000	0.020000	None
sage_unsup	MPSPhaseColl	2.000000	4000	CF	8	True	34.458810	17.25	0.008414	0.236890	0.030327	0.005326	0.008474	0.235177	12.852181	37.826552	49.321267	53.329554	98.650790	4.634807	0.284033	0.835967	1.090000	0.134987	0.371404	0.493609	0.019972	0.058630	0.078603	14.630000
sage_unsup	Coll	2.000000	4000	CF	8	True	33.735573	11.84	0.008289	0.234938	0.026552	0.233310	0.000000	0.000000	100.000000	0.000000	0.000000	9.472376	nan	nan	2.210000	0.000000	0.000000	0.123483	0.364014	0.512503	0.019952	0.058826	0.078778	18.300000
sage_unsup	WG	2.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000	None
sage_unsup	Cliq	4.000000	4000	CF	8	True	18.946321	15.45	0.008278	0.117516	0.025709	0.115708	0.000000	0.000000	100.000000	0.000000	0.000000	19.099803	nan	nan	2.210000	0.000000	0.000000	0.179668	0.539005	0.281327	0.040000	0.120000	0.160000	None
sage_unsup	Rep	4.000000	4000	CF	8	True	45.086627	18.57	0.008269	0.319134	0.033321	0.317653	0.000000	0.000000	100.000000	0.000000	0.000000	6.957277	nan	nan	2.210000	0.000000	0.000000	0.343287	0.000000	0.656713	0.040000	0.000000	0.040000	None
sage_unsup	MPSPhaseColl	4.000000	4000	CF	8	True	22.622880	17.43	0.008388	0.146897	0.025749	0.006198	0.011590	0.145012	17.694340	52.036199	30.269461	63.092114	99.223469	4.613102	0.391045	1.150000	0.668955	0.172255	0.526905	0.300841	0.039575	0.118671	0.158247	17.510000
sage_unsup	Coll	4.000000	4000	CF	8	True	19.915368	15.45	0.008258	0.125673	0.025411	0.123878	0.000000	0.000000	100.000000	0.000000	0.000000	17.840133	nan	nan	2.210000	0.000000	0.000000	0.189754	0.513076	0.297170	0.039860	0.117140	0.157000	32.160000
sage_unsup	WG	4.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000	None
sage_unsup	Cliq	8.000000	4000	CF	8	True	11.019283	20.41	0.008267	0.060912	0.018924	0.058949	0.000000	0.000000	100.000000	0.000000	0.000000	37.490034	nan	nan	2.210000	0.000000	0.000000	0.225834	0.677503	0.096662	0.080000	0.240000	0.320000	None
sage_unsup	Rep	8.000000	4000	CF	8	True	32.130511	17.81	0.008236	0.219951	0.028867	0.218321	0.000000	0.000000	100.000000	0.000000	0.000000	10.122709	nan	nan	2.210000	0.000000	0.000000	0.513831	0.000000	0.486169	0.080000	0.000000	0.080000	None
sage_unsup	MPSPhaseColl	8.000000	4000	CF	8	True	10.329668	21.41	0.008361	0.053888	0.020236	0.008174	0.014616	0.051863	22.431773	66.968326	10.599901	60.648665	101.258894	4.516858	0.495742	1.480000	0.234258	0.217992	0.677964	0.104044	0.080000	0.238038	0.318038	30.200000
sage_unsup	Coll	8.000000	4000	CF	8	True	11.152766	17.10	0.008211	0.061846	0.019099	0.059886	0.000000	0.000000	100.000000	0.000000	0.000000	36.903450	nan	nan	2.210000	0.000000	0.000000	0.205590	0.692152	0.102258	0.079828	0.239681	0.319509	15.780000
sage_unsup	WG	8.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000	None
sage_unsup	Cliq	12.000000	4000	CF	8	True	8.696183	19.61	0.008326	0.042338	0.018823	0.040167	0.000000	0.000000	100.000000	0.000000	0.000000	55.020290	nan	nan	2.210000	0.000000	0.000000	0.241661	0.724984	0.033355	0.120000	0.360000	0.480000	None
sage_unsup	Rep	12.000000	4000	CF	8	True	24.531896	21.43	0.008253	0.160593	0.027341	0.158674	0.000000	0.000000	100.000000	0.000000	0.000000	13.927928	nan	nan	2.210000	0.000000	0.000000	0.631684	0.000000	0.368316	0.120000	0.000000	0.120000	None
sage_unsup	MPSPhaseColl	12.000000	4000	CF	8	True	5.937369	22.77	0.008374	0.021328	0.017690	0.004275	0.014701	0.018374	24.382689	71.945701	3.671610	126.048520	108.155908	4.416163	0.538857	1.590000	0.081143	0.188149	0.777073	0.034778	0.119381	0.358130	0.477510	25.880000
sage_unsup	Coll	12.000000	4000	CF	8	True	8.585642	22.91	0.008313	0.041271	0.019050	0.039096	0.000000	0.000000	100.000000	0.000000	0.000000	56.527522	nan	nan	2.210000	0.000000	0.000000	0.209170	0.756096	0.034735	0.119147	0.358430	0.477577	100.180000
sage_unsup	WG	12.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000	None
sage_unsup	Cliq	16.000000	4000	CF	8	True	7.759319	23.62	0.008328	0.035001	0.018686	0.032979	0.000000	0.000000	100.000000	0.000000	0.000000	67.012341	nan	nan	2.210000	0.000000	0.000000	0.247098	0.741295	0.011606	0.160000	0.480000	0.640000	None
sage_unsup	Rep	16.000000	4000	CF	8	True	18.921469	25.17	0.008270	0.116239	0.026848	0.114437	0.000000	0.000000	100.000000	0.000000	0.000000	19.311936	nan	nan	2.210000	0.000000	0.000000	0.718659	0.000000	0.281341	0.160000	0.000000	0.160000	None
sage_unsup	MPSPhaseColl	16.000000	4000	CF	8	True	5.573240	23.58	0.008404	0.017729	0.018384	0.001539	0.014117	0.008988	34.875212	63.348416	1.776372	500.807139	99.171212	4.367803	0.770742	1.400000	0.039258	0.347383	0.637006	0.015611	0.159756	0.437734	0.597490	71.420000
sage_unsup	Coll	16.000000	4000	CF	8	True	7.518471	23.70	0.008266	0.032462	0.019319	0.030441	0.000000	0.000000	100.000000	0.000000	0.000000	72.599455	nan	nan	2.210000	0.000000	0.000000	0.339798	0.643733	0.016469	0.159906	0.429105	0.589011	71.420000
sage_unsup	WG	16.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000	None
sage_unsup	Cliq	20.000000	4000	CF	8	True	7.369454	27.22	0.008265	0.032045	0.018582	0.030024	0.000000	0.000000	100.000000	0.000000	0.000000	73.607780	nan	nan	2.210000	0.000000	0.000000	0.249239	0.747716	0.003046	0.200000	0.600000	0.800000	None
sage_unsup	Rep	20.000000	4000	CF	8	True	14.933797	24.36	0.008385	0.089157	0.021870	0.087232	0.000000	0.000000	100.000000	0.000000	0.000000	25.334740	nan	nan	2.210000	0.000000	0.000000	0.784635	0.000000	0.215365	0.200000	0.000000	0.200000	None
sage_unsup	MPSPhaseColl	20.000000	4000	CF	8	True	5.653145	28.25	0.008426	0.018642	0.018193	0.002515	0.014080	0.006392	48.538691	50.226244	1.235064	426.522894	78.835227	4.270169	1.072705	1.110000	0.027295	0.490753	0.499262	0.009985	0.197356	0.476342	0.673698	30.470000
sage_unsup	Coll	20.000000	4000	CF	8	True	6.638216	27.34	0.008286	0.024962	0.019801	0.022963	0.000000	0.000000	100.000000	0.000000	0.000000	96.241780	nan	nan	2.210000	0.000000	0.000000	0.499869	0.489640	0.010491	0.197285	0.469683	0.666968	53.570000
sage_unsup	WG	20.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000	None
sage_unsup	Cliq	25.000000	4000	CF	8	True	7.318310	29.33	0.008309	0.031368	0.018573	0.029218	0.000000	0.000000	100.000000	0.000000	0.000000	75.638305	nan	nan	2.210000	0.000000	0.000000	0.250000	0.750000	0.000000	0.250000	0.750000	1.000000	None
sage_unsup	Rep	25.000000	4000	CF	8	True	12.178841	29.76	0.008205	0.069052	0.020091	0.066971	0.000000	0.000000	100.000000	0.000000	0.000000	32.999358	nan	nan	2.210000	0.000000	0.000000	0.845744	0.000000	0.154256	0.250000	0.000000	0.250000	None
